basename,mags_and_gtdb,gtdb,mags_and_gtdbreps,gtdb_reps,mag_only
SRR8960630,0.795277777,0.712861464,0.783411153,0.614029068,0.415051232
SRR8960631,0.788750884,0.6578174,0.778029531,0.534420163,0.351499243
SRR8960632,0.81182058,0.72223285,0.775330596,0.575047012,0.513032534
SRR8960633,0.698166619,0.614765668,0.689072024,0.531674252,0.381131587
SRR8960634,0.761041912,0.67517092,0.757229379,0.590548189,0.416451747
SRR8960635,0.785684536,0.685385418,0.753153845,0.577114478,0.504082496
SRR8960636,0.76099947,0.68490966,0.685267212,0.51218054,0.414220945
SRR8960637,0.791970993,0.728158776,0.798872087,0.606321945,0.392240971
SRR8960638,0.778246995,0.696217431,0.770537926,0.610312552,0.381833001
SRR8960639,0.782749843,0.699154089,0.767982979,0.583346515,0.428908091
SRR8960640,0.835154589,0.775105981,0.800365814,0.61918345,0.472214258
SRR8960641,0.812688596,0.752800809,0.780428647,0.625831449,0.451525246
SRR8960642,0.761307353,0.69419816,0.748500942,0.593153108,0.404452487
SRR8960643,0.774488555,0.69377758,0.772330627,0.606588209,0.425324724
SRR8960644,0.826462358,0.767830463,0.804160448,0.636348484,0.466583698
SRR8960647,0.793293095,0.734984162,0.777918451,0.625414864,0.476676515
SRR8960648,0.807301415,0.75982863,0.777717782,0.624393714,0.443781786
SRR8960649,0.783053225,0.716702659,0.782349295,0.621029589,0.263097715
SRR8960650,0.844721371,0.781422514,0.814710608,0.65077614,0.468032817
SRR8960651,0.878286056,0.835011598,0.863531125,0.682096312,0.460508989
SRR8960652,0.814287318,0.734863702,0.795104152,0.593478513,0.424736867
SRR8960653,0.731505949,0.67335574,0.732448309,0.596085421,0.331067711
SRR8960654,0.842732409,0.77257319,0.821458582,0.605242707,0.535568501
SRR8960655,0.906481808,0.844512841,0.887446228,0.633366684,0.438617879
SRR8960656,0.872969795,0.808137071,0.852717204,0.651351429,0.471818062
SRR8960657,0.841358571,0.777959943,0.831111676,0.656354125,0.411605256
SRR8960658,0.861375729,0.798149266,0.843008348,0.657540366,0.461525697
SRR8960659,0.831686549,0.771008242,0.814915344,0.627860812,0.430516642
SRR8960660,0.893413114,0.841955201,0.867227206,0.680314889,0.432127277
SRR8960661,0.874726326,0.807060604,0.855477169,0.657420053,0.433628956
SRR8960662,0.791301052,0.722987615,0.777403503,0.602463903,0.457093146
SRR8960663,0.887368094,0.8243215,0.86349458,0.656473316,0.456339177
SRR8960664,0.83859816,0.794129942,0.830427777,0.64673377,0.404623315
SRR8960665,0.814965829,0.746935597,0.799865024,0.607894498,0.416931106
SRR8960666,0.847237989,0.8026143,0.818004181,0.643798652,0.410810863
SRR8960667,0.770637997,0.69034759,0.75151597,0.580445134,0.440750182
SRR8960668,0.85519526,0.808693974,0.823711037,0.649174999,0.449711866
SRR8960669,0.881813186,0.850505403,0.859534807,0.696025698,0.414724953
SRR8960670,0.80736196,0.743759871,0.794878923,0.634591836,0.439102792
SRR8960671,0.700059299,0.583931597,0.692026423,0.509875832,0.367598501
SRR8960672,0.799545847,0.728713196,0.795460937,0.625443564,0.429242411
SRR8960673,0.871658004,0.830791263,0.842074956,0.6767958,0.443835942
SRR8960674,0.785153393,0.695322193,0.765003901,0.587466025,0.427288409
SRR8960675,0.816628117,0.759177748,0.796535962,0.643121774,0.481672433
SRR8960676,0.787026878,0.730916421,0.78014687,0.630463322,0.36698721
SRR8960677,0.805820475,0.753193367,0.797967047,0.629962149,0.409584686
SRR8960678,0.82045976,0.774781592,0.804041367,0.645614704,0.360793162
SRR8960679,0.818549735,0.747843317,0.802211821,0.625722737,0.432173475
SRR8960680,0.787763822,0.726846539,0.778593139,0.615240593,0.386830892
SRR8960681,0.786726321,0.715425101,0.763470097,0.59680816,0.450597439
SRR8960682,0.820120943,0.753681181,0.80518736,0.623126898,0.449835098
SRR8960683,0.842950784,0.793366912,0.813669123,0.629786822,0.447594778
SRR8960684,0.874202693,0.831334272,0.834793694,0.672935801,0.48277395
SRR8960685,0.762479632,0.674178308,0.747903317,0.564806805,0.425996292
SRR8960686,0.857166095,0.795446151,0.838160312,0.634382514,0.474883131
SRR8960687,0.819874127,0.763307609,0.793968359,0.62424108,0.459899712
SRR8960688,0.889056712,0.825574238,0.874707731,0.649412722,0.390792366
SRR8960689,0.858668097,0.819848695,0.81800725,0.676456715,0.359310034
SRR8960690,0.871882338,0.804364573,0.854060748,0.647158459,0.442454257
SRR8960691,0.849146548,0.826941412,0.807188473,0.694607223,0.38885616
SRR8960693,0.845572172,0.780161887,0.829123132,0.651762994,0.476130917
SRR8960694,0.77793454,0.737268035,0.78131213,0.623010374,0.279544933
SRR8960695,0.818951007,0.758695838,0.804028153,0.641191399,0.394101752
SRR8960696,0.831103671,0.784220628,0.793655742,0.64872566,0.500564111
SRR8960698,0.852943557,0.802200798,0.82415667,0.649812636,0.436611751
SRR8960699,0.752430922,0.697690729,0.749637539,0.605143333,0.309311781
SRR8960700,0.879113782,0.80993539,0.846897092,0.672035868,0.435709253
SRR8960701,0.855176104,0.801398912,0.816512232,0.658331136,0.477930361
SRR8960702,0.816434579,0.764943636,0.803658719,0.652389493,0.448664635
SRR8960703,0.798233289,0.726745593,0.772359935,0.602849872,0.432999171
SRR8960704,0.847110732,0.803107513,0.811772392,0.681185232,0.410478502
SRR8960705,0.790441061,0.713032695,0.788050423,0.615380612,0.428542305
SRR8960706,0.734878777,0.64647322,0.717208301,0.540995765,0.405281064
SRR8960707,0.739394801,0.640098201,0.728481782,0.535951779,0.396578386
SRR8960708,0.81827087,0.761337302,0.793417748,0.625402888,0.494578169
SRR8960709,0.78017545,0.703790792,0.772929907,0.589550358,0.410789368
SRR8960710,0.75757606,0.664476279,0.734395806,0.55933755,0.408063092
SRR8960711,0.770093595,0.680061787,0.761927005,0.579215218,0.377752694
SRR8960712,0.759816179,0.65816761,0.752117438,0.572959219,0.440590939
SRR8960713,0.741253769,0.648838186,0.726928446,0.54887026,0.387443007
SRR8960714,0.746570028,0.637794978,0.742138188,0.540285741,0.411609956
SRR8960715,0.770192515,0.688145538,0.763899574,0.587594123,0.418584381
SRR8960716,0.742668114,0.639526698,0.705405855,0.542884913,0.4288722
SRR8960717,0.832721447,0.765533898,0.809881643,0.622012868,0.492683026
SRR8960718,0.715399471,0.641327511,0.702603155,0.545837788,0.410271737
SRR8960719,0.838877095,0.784827511,0.812664851,0.659818547,0.429657012
SRR8960720,0.822443907,0.767793938,0.807220419,0.663835578,0.419158029
SRR8960721,0.834479769,0.780414057,0.815489693,0.660872245,0.418696543
SRR8960722,0.726059347,0.676826941,0.72894901,0.588495944,0.215011269
SRR8960723,0.741299487,0.661381577,0.730951495,0.5575519,0.403479876
SRR8960724,0.820923098,0.75939443,0.799494361,0.62440146,0.417755143
SRR8960725,0.820521233,0.762977115,0.797736886,0.630917499,0.47376405
SRR8960726,0.765054371,0.673067399,0.747742095,0.564791073,0.439679247
SRR8960727,0.725541578,0.638662874,0.712429484,0.563538154,0.390045337
SRR8960728,0.726932926,0.650520838,0.722538437,0.57184047,0.368182845
SRR8960729,0.821666497,0.753098928,0.803188364,0.620555673,0.476358569
SRR8960730,0.737639552,0.669863691,0.739222045,0.590102306,0.404301321
SRR8960731,0.85584382,0.798816605,0.817351756,0.652696903,0.463275043
SRR8960732,0.834296545,0.770739181,0.807344198,0.644078342,0.424294523
SRR8960733,0.842549217,0.785051368,0.806690917,0.64790458,0.434409045
SRR8960734,0.895473377,0.845565727,0.883674894,0.662637746,0.41476359
SRR8960735,0.861567869,0.808066601,0.8337865,0.671808597,0.43763901
SRR8960736,0.85456087,0.809203848,0.817176157,0.652848597,0.395898412
SRR8960737,0.755976384,0.697449036,0.727613381,0.571968899,0.447001583
SRR8960738,0.885471714,0.843472226,0.875140281,0.691400426,0.380814717
SRR8960739,0.858596016,0.796269565,0.83684249,0.634105243,0.440992915
SRR8960740,0.827988311,0.741868253,0.815469341,0.631267705,0.404214776
SRR8960741,0.895628868,0.847516193,0.866504434,0.686520815,0.431815373
SRR8960742,0.861158393,0.793526241,0.843417965,0.647357219,0.508634827
SRR8960744,0.87809516,0.814220857,0.850899941,0.657628791,0.424203575
SRR8960745,0.796971651,0.748250927,0.722270947,0.586699493,0.374109746
SRR8960746,0.837046312,0.780009777,0.80874175,0.638642745,0.520272716
SRR8960747,0.684818516,0.620208044,0.714833564,0.568986224,0.229123221
SRR8960748,0.767362608,0.707692383,0.758453475,0.600639034,0.421187315
SRR8960749,0.770265496,0.711821496,0.762239186,0.612186282,0.32537079
SRR8960750,0.794468776,0.724588357,0.781203659,0.603707638,0.406050886
SRR8960751,0.836867682,0.800984008,0.80661558,0.669562736,0.449605801
SRR8960752,0.869734031,0.821111272,0.836880227,0.686166098,0.433943447
SRR8960753,0.83799281,0.774813486,0.805461657,0.63655164,0.45235641
SRR8960754,0.843369207,0.799105147,0.805663037,0.648928826,0.478750239
SRR8960755,0.812412584,0.760279067,0.78635702,0.635484389,0.472877853
SRR8960756,0.803883852,0.740970999,0.789548428,0.62337823,0.421025671
SRR8960757,0.808291464,0.736054597,0.781508012,0.593370875,0.460960775
SRR8960758,0.78361633,0.726051658,0.766115274,0.59901657,0.397919736
SRR8960759,0.813934278,0.755164047,0.788709435,0.619992992,0.470798242
SRR8960760,0.816167847,0.758609878,0.8070255,0.638870478,0.340461059
SRR8960761,0.787126202,0.728041927,0.797142458,0.621782092,0.312464036
SRR8960762,0.827900482,0.771962962,0.800547426,0.626141667,0.449466616
SRR8960763,0.775888031,0.709055509,0.757089447,0.587131501,0.4439443
SRR8960764,0.77880042,0.708341989,0.771619478,0.603234073,0.436058598
SRR8960765,0.774548572,0.708010648,0.777600927,0.61225376,0.400687393
SRR8960766,0.851520858,0.792587616,0.831528225,0.64123316,0.452498761
SRR8960767,0.870049328,0.832064453,0.831066665,0.667725594,0.514279017
SRR8960769,0.865473931,0.8242086,0.832969225,0.659037457,0.44184372
SRR8960770,0.717898462,0.639652057,0.729556813,0.579293532,0.367188421
SRR8960771,0.712731498,0.639613249,0.709822191,0.551031723,0.402656917
SRR8960772,0.857922201,0.803777989,0.833264278,0.665330016,0.434937683
SRR8960773,0.857800115,0.794656922,0.839677783,0.643193353,0.442341432
SRR8960774,0.873762795,0.817713383,0.838106425,0.667421189,0.391450912
SRR8960775,0.826212177,0.761500764,0.806897238,0.630890814,0.4330654
SRR8960776,0.713015594,0.642961868,0.699568837,0.569863569,0.38636229
SRR8960777,0.910408596,0.861820872,0.891072441,0.705349162,0.48863753
SRR8960778,0.878251523,0.836558069,0.850410103,0.679066765,0.448158726
SRR8960779,0.822628206,0.726531912,0.795073902,0.582189949,0.487344395
SRR8960780,0.84076208,0.793169162,0.816206372,0.661278691,0.463172319
SRR8960781,0.906329032,0.841640047,0.895661619,0.631229324,0.399499491
SRR8960782,0.840412585,0.77238763,0.817586515,0.653778563,0.449621792
SRR8960783,0.87112306,0.812872521,0.859371872,0.646960994,0.467047543
SRR8960784,0.882743426,0.835967925,0.854653469,0.684126329,0.427576525
SRR8960785,0.873345337,0.816621333,0.848126141,0.66240154,0.472020466
SRR8960786,0.835861423,0.76055302,0.798738038,0.607248173,0.492976049
SRR8960787,0.879523918,0.816936499,0.846691095,0.66714984,0.466841371
SRR8960788,0.874739659,0.819011954,0.851225737,0.661702576,0.428962413
SRR8960789,0.83153829,0.787390308,0.814157214,0.659966108,0.390789976
SRR8960790,0.835864375,0.765857894,0.826533323,0.654295257,0.424844324
SRR8960791,0.868125388,0.820756265,0.832226344,0.661094886,0.461223747
SRR8960792,0.830369466,0.734275687,0.818993578,0.596704621,0.351813022
SRR8960793,0.772735326,0.680713958,0.760224741,0.58137857,0.459115763
SRR8960794,0.821451738,0.73596912,0.817111628,0.593984104,0.424177132
SRR8960795,0.841479145,0.76184887,0.825782493,0.639704433,0.428618189
SRR8960796,0.805144104,0.745606461,0.797822635,0.610345775,0.431102379
SRR8960797,0.796024175,0.738272113,0.778389514,0.619370841,0.407270159
SRR8960798,0.849891785,0.788791032,0.815067926,0.663243271,0.449938671
SRR8960799,0.756651512,0.685576965,0.750522017,0.581751923,0.453172633
SRR8960800,0.888340197,0.846052094,0.827875418,0.656231906,0.446037927
SRR8960801,0.752168223,0.683826579,0.742194471,0.575011338,0.402445567
SRR8960802,0.789273738,0.71551964,0.780861249,0.607652662,0.426327852
SRR8960803,0.840850172,0.77476015,0.799942121,0.606688097,0.448956944
SRR8960804,0.790358552,0.729244285,0.773784781,0.618259271,0.450382201
SRR8960805,0.815721021,0.74571879,0.792247442,0.610117146,0.458536937
SRR8960806,0.859262808,0.807433472,0.822957811,0.656685734,0.513884595
SRR8960807,0.752739802,0.683936621,0.743362085,0.596303395,0.418071026
SRR8960808,0.807022954,0.721974382,0.788318094,0.575978684,0.468375024
SRR8960809,0.764651095,0.676933984,0.756500906,0.586715047,0.412978846
SRR8960810,0.813020427,0.734413048,0.79415772,0.617359027,0.420479166
SRR8960811,0.723366,0.6364783,0.723581009,0.553330683,0.370730454
SRR8960812,0.757100158,0.690808765,0.744148937,0.594492862,0.421899131
SRR8960813,0.754655898,0.692201424,0.735772574,0.569846029,0.396583178
SRR8960814,0.816560222,0.762549677,0.793632799,0.633484894,0.439892649
SRR8960815,0.786365028,0.71280978,0.762383376,0.592465188,0.490324632
SRR8960816,0.731045582,0.668793476,0.718311315,0.554557694,0.426622811
SRR8960817,0.714403597,0.660223635,0.697084769,0.58496768,0.368103421
SRR8960818,0.858734184,0.816279284,0.818220864,0.671178527,0.444455539
SRR8960819,0.852661343,0.807851383,0.822448967,0.679913185,0.407716955
SRR8960821,0.689844542,0.637134194,0.69221692,0.581250161,0.313053879
SRR8960824,0.799437368,0.704822239,0.789576089,0.576701976,0.407786779
SRR8960825,0.769792248,0.67663433,0.763303848,0.576981465,0.412428693
SRR8960827,0.802112495,0.71210668,0.776626124,0.589501927,0.473864465
SRR8960828,0.753861546,0.652723533,0.738486668,0.550908218,0.411100582
SRR8960829,0.72703933,0.654058168,0.713758411,0.550912334,0.44718292
SRR8960830,0.691795816,0.594100113,0.673975598,0.485166368,0.433172687
SRR8960831,0.774780873,0.684357456,0.727573241,0.545611063,0.469722513
SRR8960832,0.764796399,0.700965756,0.751090417,0.585960006,0.404974117
SRR8960833,0.734107172,0.642784033,0.721948554,0.544016515,0.455333571
SRR8960834,0.749000568,0.641657041,0.734796311,0.540435326,0.431539341
SRR8960835,0.86662507,0.827007071,0.832129672,0.664284367,0.433019609
SRR8960836,0.878994943,0.830222891,0.819009171,0.662507051,0.481772641
SRR8960837,0.827120272,0.756956362,0.80557619,0.612925743,0.429819016
SRR8960838,0.823111537,0.770425984,0.788527191,0.624458315,0.51363709
SRR8960839,0.745210269,0.678273864,0.739794765,0.570392337,0.431977266
SRR8960840,0.843154336,0.792178721,0.81701227,0.642939687,0.441583817
SRR8960841,0.795297338,0.74050088,0.783631665,0.628400657,0.418136504
SRR8960842,0.737439428,0.659042673,0.739178195,0.582415582,0.415119858
SRR8960843,0.863357098,0.810710931,0.838787491,0.643211893,0.468280477
SRR8960844,0.835269348,0.769860292,0.79959235,0.612257847,0.473659902
SRR8960846,0.697196747,0.643351533,0.67929504,0.581090692,0.329518751
SRR8960849,0.721928294,0.645887562,0.70703308,0.575056227,0.378174794
SRR8960850,0.814396886,0.760039945,0.806754551,0.65789322,0.371656823
SRR8960851,0.860955817,0.81409011,0.832235719,0.654242525,0.424039496
SRR8960854,0.765668356,0.678684088,0.7560593,0.586267413,0.422131841
SRR8960855,0.731048611,0.642676016,0.731496444,0.573553829,0.395804196
SRR8960856,0.888992442,0.846717504,0.852702868,0.672252186,0.460043443
SRR8960857,0.869382106,0.818057366,0.852122068,0.652469862,0.382592942
SRR8960858,0.827803346,0.761026661,0.805292663,0.631289642,0.503419641
SRR8960859,0.874584449,0.819559554,0.85831564,0.674829743,0.383777256
SRR8960860,0.880607886,0.826793679,0.858071762,0.673662928,0.394044568
SRR8960861,0.794578502,0.728102607,0.766072739,0.593881062,0.511643745
SRR8960862,0.873368979,0.805999027,0.856066702,0.660772469,0.392026165
SRR8960863,0.861802579,0.796527329,0.838150497,0.637973908,0.509326194
SRR8960864,0.794550302,0.71335974,0.77096164,0.573486084,0.432092524
SRR8960865,0.881762048,0.828124843,0.840055603,0.656267807,0.436854524
SRR8960866,0.786691799,0.721077312,0.774080651,0.616903839,0.396192122
SRR8960867,0.752985714,0.698455717,0.747377135,0.602848241,0.406738368
SRR8960868,0.869629923,0.835100205,0.834075791,0.681415336,0.458395262
SRR8960869,0.781648134,0.695323052,0.755000668,0.576147263,0.450299644
SRR8960870,0.824884539,0.775100989,0.791487202,0.63620862,0.409508929
SRR8960871,0.830582646,0.767778483,0.803804074,0.63022341,0.419142752
SRR8960872,0.772260959,0.689380907,0.761383682,0.590463858,0.422176134
SRR8960873,0.834943138,0.784760759,0.795378108,0.630867763,0.432071294
SRR8960874,0.877091967,0.839461059,0.847253842,0.680541101,0.404337305
SRR8960875,0.834541381,0.778204609,0.793340874,0.628852352,0.453849023
SRR8960876,0.802929767,0.743186903,0.784355,0.627193701,0.388416232
SRR8960877,0.773939493,0.711538909,0.74681395,0.60484678,0.423988939
SRR8960878,0.841820187,0.798009238,0.811817286,0.661644586,0.444542053
SRR8960879,0.853117811,0.796602127,0.819653645,0.645246795,0.442479867
SRR8960880,0.829179241,0.76565236,0.789127568,0.589450236,0.487376966
SRR8960881,0.818302258,0.75367074,0.796933884,0.610708863,0.452644896
SRR8960882,0.82098882,0.763605512,0.813172932,0.618140351,0.417731481
SRR8960883,0.875265651,0.835527164,0.83223282,0.655160768,0.493635214
SRR8960884,0.821854181,0.765995509,0.788077789,0.629125743,0.463999054
SRR8960885,0.853874961,0.801569278,0.825348242,0.659651005,0.46849374
SRR8960886,0.799644197,0.756621337,0.783275528,0.638423205,0.363540873
SRR8960887,0.79522629,0.717384705,0.766823817,0.590020845,0.488325268
SRR8960888,0.823515162,0.764208278,0.808353192,0.636756195,0.416620598
SRR8960889,0.85461797,0.78373619,0.824033931,0.652531424,0.44877597
SRR8960890,0.839624993,0.777598824,0.814457278,0.630718061,0.448980558
SRR8960891,0.847492277,0.775450396,0.824983576,0.652653012,0.466834541
SRR8960892,0.774137616,0.708907072,0.780511724,0.618473336,0.309773822
SRR8960893,0.709388801,0.646473905,0.70420659,0.553510841,0.412104091
SRR8960894,0.858376798,0.811176148,0.838591243,0.675806828,0.419264412
SRR8960895,0.811685064,0.747456703,0.788337549,0.634472392,0.432839422
SRR8960896,0.837578306,0.784837656,0.814570153,0.648713856,0.426567515
SRR8960897,0.726696837,0.673297047,0.706147848,0.582876757,0.395767719
