acc,Bariatricus_sp004560705.branchw,JAFBIX01_sp021531895.branchw,Limosilactobacillus_reuteri.branchw,Lactobacillus_amylovorus.branchw,Sodaliphilus_sp004557565.branchw,UBA2868_sp004552595.branchw,Mogibacterium_A_kristiansenii.branchw,Prevotella_sp002251295.branchw,Cryptobacteroides_sp900546925.branchw,Holdemanella_porci.branchw,Prevotella_pectinovora.branchw,Prevotella_sp000434975.branchw,Fimisoma_sp002320005.branchw,Collinsella_sp002391315.branchw
SRR25583313,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5813273,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR17793301,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR29402176,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR22878020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR21858960,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR30281793,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1995249,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR2213710,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR18706992,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR6028541,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR12109202,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR12109300,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11457913,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13271602,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR16124199,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR21673346,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5127560,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR9654986,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR5982099,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR12803138,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27832022,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR8898609,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR8926104,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR21938808,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR16124280,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR10881645,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR12326918,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR18960533,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27030017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13271615,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR11941634,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR14000581,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR20648071,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR6028174,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR8146958,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11565167,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11565105,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR7671958,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR9187146,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13024085,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5127415,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR12326921,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11504122,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR17241814,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11491735,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11477179,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13647403,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR9875207,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR24315788,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR3954470,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR14473965,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR18686978,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4066046,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR8316591,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27226396,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR28331667,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11798990,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR19064872,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4794264,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4794181,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11283798,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11029131,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11509257,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR18706867,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR6395358,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR28282671,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR6862847,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11456555,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR14092379,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR6086878,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DRR509217,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4794450,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DRR171529,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3459973,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11565279,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR31115007,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11457468,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR3954447,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR11835898,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR4305113,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR29754046,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27460820,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4304340,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27832159,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13400307,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR19603004,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR18912951,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR7439199,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR408201,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR2134195,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4794483,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR10680345,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11478458,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11784770,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR9010292,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11473865,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27460703,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR9648402,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR12454655,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27027554,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR10115192,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1912964,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11772962,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1201488,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3004234,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4794455,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR526075,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11477233,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1539605,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR23828728,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR21858820,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR7162759,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11477756,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR9710773,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR7625414,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11474352,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4097246,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR23690138,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR23883334,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11477647,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11772931,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27831931,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5215474,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR4305046,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR7162738,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DRR327071,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR28428658,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11477664,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR12459436,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4097309,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR15595253,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11456701,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11474722,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11477859,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR12459472,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3470046,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR11576007,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR11363052,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR9010319,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR12326827,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11564532,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR21969348,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13271552,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR23883124,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5456702,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11476917,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR11941526,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR8263765,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR21920470,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR15715292,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR873597,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR29660197,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR23364232,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11564091,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5676430,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4304341,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4326200,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR6122274,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR10006456,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3405946,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR26700593,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR11073088,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR7186521,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR2938543,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3698066,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13415941,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR28982153,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11570536,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR11412928,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11080691,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR28429319,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4794407,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR14863645,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27355171,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR209549,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR414257,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR17643857,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5127491,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3502027,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11473009,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11473074,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR8847350,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR5283955,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13646877,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR11814490,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3003428,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR18440757,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR14888495,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR19064715,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR14366763,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13739549,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4341875,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11486969,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR6406492,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR12961190,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11503716,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4682819,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR25035218,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR2227833,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR11804829,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11477540,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13271658,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR25246593,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR14076392,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR21751983,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR7162838,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR5665005,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR18158968,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11509161,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR15972296,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR14076532,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR21752593,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11080744,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR14715254,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR12996028,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR19721635,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13327514,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR2992894,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR2587785,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR8845326,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1711631,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11507791,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR10932011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1398095,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3405923,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3404725,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11485383,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR7459313,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11564669,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR10101544,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR2641555,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR29449330,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR5845143,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR6406410,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11474185,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR15931025,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR8884481,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1711731,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11473698,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13647038,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR12179843,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11566629,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR12109291,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11474505,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11505309,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR10085001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11568933,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR28432147,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11457604,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR16915469,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR16329070,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27235336,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR10932014,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11284255,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1727786,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11564452,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11458126,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR24970639,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR21969265,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4657908,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR6406252,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR21747313,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR23597063,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11477837,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5452141,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR17793278,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR29483036,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13502325,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11504207,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11457753,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR10692645,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR18491024,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR4074266,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR2227585,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR525855,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR8144428,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4794446,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR6406338,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11500661,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11569888,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR12143703,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR25727123,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27538796,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR10880838,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13647554,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DRR502189,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR9465331,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR30000157,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR23883316,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR23829213,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR9578184,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5127402,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR8898542,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11483972,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR22027848,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DRR354787,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13271752,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR10683147,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5925343,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11490564,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR23883011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4304347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13348577,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR26457747,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR30479861,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR30000158,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR6090082,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR4481809,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR21747321,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR12113283,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11570049,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11570786,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5127547,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5506998,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13327428,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11569238,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4865848,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11473366,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR2816258,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR24315794,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11504175,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR10680384,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11473564,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27764145,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11810457,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR15832802,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5127489,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR2227573,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5451739,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4682826,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR16646025,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11478438,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR10881158,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR30025483,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR18242822,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR12109394,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11474260,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DRR520493,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR15715287,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR6468678,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11844725,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11565256,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR5664951,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR21938273,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4682850,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR17793234,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1430474,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11501313,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27460806,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR21858869,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1297683,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13008506,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27832069,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR414282,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11508906,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR9875344,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR2683225,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR19065003,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR2938237,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR23597114,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR6406348,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11777445,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11042358,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR14092386,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR6094410,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR15832805,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3413073,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR2840890,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR6680648,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR10881440,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4682857,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR10370288,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR17643579,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR15244437,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1857012,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR13773810,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR19064863,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR7186624,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1137177,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR14874814,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR14092376,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR18173907,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1398087,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27831974,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR2683270,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR28086844,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27430652,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR8898706,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR18960457,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR5127570,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR11363010,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11499438,0,0,0,0,0,0,0,0,0,0,0,0,0,1
