label,country,continent,bioproject
SRR11184054,Australia,Australia,PRJNA526405
SRR11184055,Australia,Australia,PRJNA526405
SRR11184059,Australia,Australia,PRJNA526405
SRR11184061,Australia,Australia,PRJNA526405
SRR11184062,Australia,Australia,PRJNA526405
SRR11184064,Australia,Australia,PRJNA526405
SRR11184069,Australia,Australia,PRJNA526405
SRR11184070,Australia,Australia,PRJNA526405
SRR11184072,Australia,Australia,PRJNA526405
SRR11184073,Australia,Australia,PRJNA526405
SRR11184078,Australia,Australia,PRJNA526405
SRR11184079,Australia,Australia,PRJNA526405
SRR11184080,Australia,Australia,PRJNA526405
SRR11184081,Australia,Australia,PRJNA526405
SRR11184083,Australia,Australia,PRJNA526405
SRR11184084,Australia,Australia,PRJNA526405
SRR11184086,Australia,Australia,PRJNA526405
SRR11184089,Australia,Australia,PRJNA526405
SRR11184091,Australia,Australia,PRJNA526405
SRR11184092,Australia,Australia,PRJNA526405
SRR11184094,Australia,Australia,PRJNA526405
SRR11184095,Australia,Australia,PRJNA526405
SRR11184097,Australia,Australia,PRJNA526405
SRR11184100,Australia,Australia,PRJNA526405
SRR11184101,Australia,Australia,PRJNA526405
SRR11184102,Australia,Australia,PRJNA526405
SRR11184103,Australia,Australia,PRJNA526405
SRR11184104,Australia,Australia,PRJNA526405
SRR11184106,Australia,Australia,PRJNA526405
SRR11184107,Australia,Australia,PRJNA526405
SRR11184109,Australia,Australia,PRJNA526405
SRR11184114,Australia,Australia,PRJNA526405
SRR11185225,Australia,Australia,PRJNA526405
SRR11185226,Australia,Australia,PRJNA526405
SRR11185227,Australia,Australia,PRJNA526405
SRR11185228,Australia,Australia,PRJNA526405
SRR11185229,Australia,Australia,PRJNA526405
SRR11185230,Australia,Australia,PRJNA526405
SRR11185231,Australia,Australia,PRJNA526405
SRR11185232,Australia,Australia,PRJNA526405
SRR11185233,Australia,Australia,PRJNA526405
SRR11185234,Australia,Australia,PRJNA526405
SRR11185236,Australia,Australia,PRJNA526405
SRR11185237,Australia,Australia,PRJNA526405
SRR11185238,Australia,Australia,PRJNA526405
SRR11185239,Australia,Australia,PRJNA526405
SRR11185240,Australia,Australia,PRJNA526405
SRR11185241,Australia,Australia,PRJNA526405
SRR11185242,Australia,Australia,PRJNA526405
SRR11185243,Australia,Australia,PRJNA526405
SRR11185244,Australia,Australia,PRJNA526405
SRR11185245,Australia,Australia,PRJNA526405
SRR11185246,Australia,Australia,PRJNA526405
SRR11185247,Australia,Australia,PRJNA526405
SRR11185249,Australia,Australia,PRJNA526405
SRR11185250,Australia,Australia,PRJNA526405
SRR11185251,Australia,Australia,PRJNA526405
SRR11185252,Australia,Australia,PRJNA526405
SRR11185253,Australia,Australia,PRJNA526405
SRR11185254,Australia,Australia,PRJNA526405
SRR11185255,Australia,Australia,PRJNA526405
SRR11185256,Australia,Australia,PRJNA526405
SRR11185257,Australia,Australia,PRJNA526405
SRR11185258,Australia,Australia,PRJNA526405
SRR11185259,Australia,Australia,PRJNA526405
SRR11185260,Australia,Australia,PRJNA526405
SRR11185261,Australia,Australia,PRJNA526405
SRR11185262,Australia,Australia,PRJNA526405
SRR11185263,Australia,Australia,PRJNA526405
SRR11185264,Australia,Australia,PRJNA526405
SRR11489746,China,Asia,PRJNA408025
SRR11489747,China,Asia,PRJNA408025
SRR11489748,China,Asia,PRJNA408025
SRR11489749,China,Asia,PRJNA408025
SRR11489750,China,Asia,PRJNA408025
SRR11489751,China,Asia,PRJNA408025
SRR11489758,China,Asia,PRJNA408025
SRR11489765,China,Asia,PRJNA408025
SRR11489769,China,Asia,PRJNA408025
SRR11489775,China,Asia,PRJNA408025
SRR11489776,China,Asia,PRJNA408025
SRR11489777,China,Asia,PRJNA408025
SRR11489778,China,Asia,PRJNA408025
SRR11489779,China,Asia,PRJNA408025
SRR11489780,China,Asia,PRJNA408025
SRR11489781,China,Asia,PRJNA408025
SRR11489783,China,Asia,PRJNA408025
SRR11489784,China,Asia,PRJNA408025
SRR11489785,China,Asia,PRJNA408025
SRR11489786,China,Asia,PRJNA408025
SRR11489787,China,Asia,PRJNA408025
SRR11489788,China,Asia,PRJNA408025
SRR11489789,China,Asia,PRJNA408025
SRR11489790,China,Asia,PRJNA408025
SRR11489791,China,Asia,PRJNA408025
SRR11489792,China,Asia,PRJNA408025
SRR11551368,China,Asia,PRJNA575543
SRR11551369,China,Asia,PRJNA575543
SRR11551371,China,Asia,PRJNA575543
SRR11551376,China,Asia,PRJNA575543
SRR11551377,China,Asia,PRJNA575543
SRR11551378,China,Asia,PRJNA575543
SRR11551379,China,Asia,PRJNA575543
SRR11551380,China,Asia,PRJNA575543
SRR11551381,China,Asia,PRJNA575543
SRR11551382,China,Asia,PRJNA575543
SRR11551383,China,Asia,PRJNA575543
SRR11723721,South Korea,Asia,PRJNA630862
SRR11723726,South Korea,Asia,PRJNA630862
SRR11723727,South Korea,Asia,PRJNA630862
SRR11723728,South Korea,Asia,PRJNA630862
SRR11723729,South Korea,Asia,PRJNA630862
SRR11723730,South Korea,Asia,PRJNA630862
SRR11723731,South Korea,Asia,PRJNA630862
SRR11723732,South Korea,Asia,PRJNA630862
SRR11723733,South Korea,Asia,PRJNA630862
SRR11723734,South Korea,Asia,PRJNA630862
SRR11723735,South Korea,Asia,PRJNA630862
SRR11723736,South Korea,Asia,PRJNA630862
SRR11723737,South Korea,Asia,PRJNA630862
SRR11723738,South Korea,Asia,PRJNA630862
SRR11723739,South Korea,Asia,PRJNA630862
SRR11723740,South Korea,Asia,PRJNA630862
SRR11805640,Canada,North America,PRJNA633385
SRR11805641,Canada,North America,PRJNA633385
SRR11805642,Canada,North America,PRJNA633385
SRR11805643,Canada,North America,PRJNA633385
SRR12277000,China,Asia,PRJNA646934
SRR12277001,China,Asia,PRJNA646934
SRR12277002,China,Asia,PRJNA646934
SRR12277003,China,Asia,PRJNA646934
SRR12277004,China,Asia,PRJNA646934
SRR12795729,Denmark,Europe,PRJNA668104
SRR12795740,Denmark,Europe,PRJNA668104
SRR12795741,Denmark,Europe,PRJNA668104
SRR12795744,Denmark,Europe,PRJNA668104
SRR12795745,Denmark,Europe,PRJNA668104
SRR12795746,Denmark,Europe,PRJNA668104
SRR12795770,Denmark,Europe,PRJNA668104
SRR12795771,Denmark,Europe,PRJNA668104
SRR12795773,Denmark,Europe,PRJNA668104
SRR12795774,Denmark,Europe,PRJNA668104
SRR12795775,Denmark,Europe,PRJNA668104
SRR12795776,Denmark,Europe,PRJNA668104
SRR12795780,Denmark,Europe,PRJNA668104
SRR12795782,Denmark,Europe,PRJNA668104
SRR12795783,Denmark,Europe,PRJNA668104
SRR12795784,Denmark,Europe,PRJNA668104
SRR12795785,Denmark,Europe,PRJNA668104
SRR12795789,Denmark,Europe,PRJNA668104
SRR12795790,Denmark,Europe,PRJNA668104
SRR12795792,Denmark,Europe,PRJNA668104
SRR12795793,Denmark,Europe,PRJNA668104
SRR12799827,China,Asia,PRJNA646934
SRR12799828,China,Asia,PRJNA646934
SRR12799829,China,Asia,PRJNA646934
SRR12799830,China,Asia,PRJNA646934
SRR12799831,China,Asia,PRJNA646934
SRR12799832,China,Asia,PRJNA646934
SRR12799833,China,Asia,PRJNA646934
SRR12799834,China,Asia,PRJNA646934
SRR12799835,China,Asia,PRJNA646934
SRR14369134,Canada,North America,PRJNA629856
SRR14369135,Canada,North America,PRJNA629856
SRR14369136,Canada,North America,PRJNA629856
SRR14369140,Canada,North America,PRJNA629856
SRR14369144,Canada,North America,PRJNA629856
SRR14369146,Canada,North America,PRJNA629856
SRR14369148,Canada,North America,PRJNA629856
SRR14369151,Canada,North America,PRJNA629856
SRR14369154,Canada,North America,PRJNA629856
SRR14369155,Canada,North America,PRJNA629856
SRR14369156,Canada,North America,PRJNA629856
SRR14369158,Canada,North America,PRJNA629856
SRR14369161,Canada,North America,PRJNA629856
SRR14369169,Canada,North America,PRJNA629856
SRR14369170,Canada,North America,PRJNA629856
SRR14369178,Canada,North America,PRJNA629856
SRR14369180,Canada,North America,PRJNA629856
SRR14369184,Canada,North America,PRJNA629856
SRR14369185,Canada,North America,PRJNA629856
SRR14369195,Canada,North America,PRJNA629856
SRR14369198,Canada,North America,PRJNA629856
SRR14369199,Canada,North America,PRJNA629856
SRR14369201,Canada,North America,PRJNA629856
SRR14369202,Canada,North America,PRJNA629856
SRR14369205,Canada,North America,PRJNA629856
SRR14369206,Canada,North America,PRJNA629856
SRR14369208,Canada,North America,PRJNA629856
SRR14369209,Canada,North America,PRJNA629856
SRR14369210,Canada,North America,PRJNA629856
SRR14369211,Canada,North America,PRJNA629856
SRR14369215,Canada,North America,PRJNA629856
SRR14369219,Canada,North America,PRJNA629856
SRR14369221,Canada,North America,PRJNA629856
SRR14369226,Canada,North America,PRJNA629856
SRR14369236,Canada,North America,PRJNA629856
SRR14369242,Canada,North America,PRJNA629856
SRR14369245,Canada,North America,PRJNA629856
SRR14369246,Canada,North America,PRJNA629856
SRR14369255,Canada,North America,PRJNA629856
SRR14369257,Canada,North America,PRJNA629856
SRR14369259,Canada,North America,PRJNA629856
SRR14369260,Canada,North America,PRJNA629856
SRR14369266,Canada,North America,PRJNA629856
SRR14369268,Canada,North America,PRJNA629856
SRR14369269,Canada,North America,PRJNA629856
SRR14369273,Canada,North America,PRJNA629856
SRR14369274,Canada,North America,PRJNA629856
SRR14369279,Canada,North America,PRJNA629856
SRR14369280,Canada,North America,PRJNA629856
SRR14369281,Canada,North America,PRJNA629856
SRR14369283,Canada,North America,PRJNA629856
SRR14369289,Canada,North America,PRJNA629856
SRR14369296,Canada,North America,PRJNA629856
SRR14369297,Canada,North America,PRJNA629856
SRR14369305,Canada,North America,PRJNA629856
SRR14369306,Canada,North America,PRJNA629856
SRR14369307,Canada,North America,PRJNA629856
SRR14369308,Canada,North America,PRJNA629856
SRR14812339,Canada,North America,PRJNA737271
SRR14812340,Canada,North America,PRJNA737271
SRR14812341,Canada,North America,PRJNA737271
SRR14812342,Canada,North America,PRJNA737271
SRR14812343,Canada,North America,PRJNA737271
SRR14812344,Canada,North America,PRJNA737271
SRR14812355,Canada,North America,PRJNA737271
SRR14812366,Canada,North America,PRJNA737271
SRR14812367,Canada,North America,PRJNA737271
SRR14812368,Canada,North America,PRJNA737271
SRR14812369,Canada,North America,PRJNA737271
SRR14812370,Canada,North America,PRJNA737271
SRR14812371,Canada,North America,PRJNA737271
SRR14812372,Canada,North America,PRJNA737271
SRR14812373,Canada,North America,PRJNA737271
SRR14812374,Canada,North America,PRJNA737271
SRR14812375,Canada,North America,PRJNA737271
SRR14812376,Canada,North America,PRJNA737271
SRR14812377,Canada,North America,PRJNA737271
SRR14812378,Canada,North America,PRJNA737271
SRR15057919,France,Europe,PRJNA741980
SRR15057920,France,Europe,PRJNA741980
SRR15057921,France,Europe,PRJNA741980
SRR15057922,France,Europe,PRJNA741980
SRR15057923,France,Europe,PRJNA741980
SRR15057924,France,Europe,PRJNA741980
SRR15057925,France,Europe,PRJNA741980
SRR15057926,France,Europe,PRJNA741980
SRR15057927,France,Europe,PRJNA741980
SRR15057928,France,Europe,PRJNA741980
SRR15057929,France,Europe,PRJNA741980
SRR15057930,France,Europe,PRJNA741980
SRR15057931,France,Europe,PRJNA741980
SRR15057932,France,Europe,PRJNA741980
SRR16235687,Thailand,Asia,PRJNA769425
SRR16235688,Thailand,Asia,PRJNA769425
SRR16235689,Thailand,Asia,PRJNA769425
SRR16235690,Thailand,Asia,PRJNA769425
SRR16235695,Thailand,Asia,PRJNA769425
SRR16235696,Thailand,Asia,PRJNA769425
SRR16235697,Thailand,Asia,PRJNA769425
SRR16235698,Thailand,Asia,PRJNA769425
SRR16235699,Thailand,Asia,PRJNA769425
SRR16235700,Thailand,Asia,PRJNA769425
SRR16235701,Thailand,Asia,PRJNA769425
SRR16235702,Thailand,Asia,PRJNA769425
SRR17241479,USA,North America,PRJNA788462
SRR17241480,USA,North America,PRJNA788462
SRR17241481,USA,North America,PRJNA788462
SRR17241482,USA,North America,PRJNA788462
SRR17241483,USA,North America,PRJNA788462
SRR17241484,USA,North America,PRJNA788462
SRR17241485,USA,North America,PRJNA788462
SRR17241486,USA,North America,PRJNA788462
SRR17241487,USA,North America,PRJNA788462
SRR17241488,USA,North America,PRJNA788462
SRR17241489,USA,North America,PRJNA788462
SRR17241490,USA,North America,PRJNA788462
SRR17241491,USA,North America,PRJNA788462
SRR17241492,USA,North America,PRJNA788462
SRR17241493,USA,North America,PRJNA788462
SRR17241494,USA,North America,PRJNA788462
SRR17241495,USA,North America,PRJNA788462
SRR17241496,USA,North America,PRJNA788462
SRR17241497,USA,North America,PRJNA788462
SRR17241498,USA,North America,PRJNA788462
SRR17241499,USA,North America,PRJNA788462
SRR17241500,USA,North America,PRJNA788462
SRR17241501,USA,North America,PRJNA788462
SRR17241502,USA,North America,PRJNA788462
SRR17241503,USA,North America,PRJNA788462
SRR17241504,USA,North America,PRJNA788462
SRR17241505,USA,North America,PRJNA788462
SRR17241506,USA,North America,PRJNA788462
SRR17241507,USA,North America,PRJNA788462
SRR17241508,USA,North America,PRJNA788462
SRR17241509,USA,North America,PRJNA788462
SRR17241510,USA,North America,PRJNA788462
SRR17241515,USA,North America,PRJNA788462
SRR17241516,USA,North America,PRJNA788462
SRR17241518,USA,North America,PRJNA788462
SRR17241519,USA,North America,PRJNA788462
SRR17241520,USA,North America,PRJNA788462
SRR17241521,USA,North America,PRJNA788462
SRR17241525,USA,North America,PRJNA788462
SRR17241528,USA,North America,PRJNA788462
SRR17241529,USA,North America,PRJNA788462
SRR17241531,USA,North America,PRJNA788462
SRR17241532,USA,North America,PRJNA788462
SRR17241533,USA,North America,PRJNA788462
SRR17241534,USA,North America,PRJNA788462
SRR17241535,USA,North America,PRJNA788462
SRR17241536,USA,North America,PRJNA788462
SRR17241537,USA,North America,PRJNA788462
SRR17241538,USA,North America,PRJNA788462
SRR17241539,USA,North America,PRJNA788462
SRR17241540,USA,North America,PRJNA788462
SRR17241541,USA,North America,PRJNA788462
SRR17241542,USA,North America,PRJNA788462
SRR17241543,USA,North America,PRJNA788462
SRR17241544,USA,North America,PRJNA788462
SRR17241545,USA,North America,PRJNA788462
SRR17241546,USA,North America,PRJNA788462
SRR17241547,USA,North America,PRJNA788462
SRR17241548,USA,North America,PRJNA788462
SRR17241549,USA,North America,PRJNA788462
SRR17241550,USA,North America,PRJNA788462
SRR17241551,USA,North America,PRJNA788462
SRR17241552,USA,North America,PRJNA788462
SRR17241553,USA,North America,PRJNA788462
SRR17241554,USA,North America,PRJNA788462
SRR17241555,USA,North America,PRJNA788462
SRR17241557,USA,North America,PRJNA788462
SRR17241558,USA,North America,PRJNA788462
SRR17241559,USA,North America,PRJNA788462
SRR17241560,USA,North America,PRJNA788462
SRR17241561,USA,North America,PRJNA788462
SRR17241563,USA,North America,PRJNA788462
SRR17241564,USA,North America,PRJNA788462
SRR17241565,USA,North America,PRJNA788462
SRR17241566,USA,North America,PRJNA788462
SRR17241567,USA,North America,PRJNA788462
SRR17241568,USA,North America,PRJNA788462
SRR17241569,USA,North America,PRJNA788462
SRR17241570,USA,North America,PRJNA788462
SRR17241571,USA,North America,PRJNA788462
SRR17241572,USA,North America,PRJNA788462
SRR17241573,USA,North America,PRJNA788462
SRR17241574,USA,North America,PRJNA788462
SRR17241575,USA,North America,PRJNA788462
SRR17241576,USA,North America,PRJNA788462
SRR17241577,USA,North America,PRJNA788462
SRR17241578,USA,North America,PRJNA788462
SRR17241579,USA,North America,PRJNA788462
SRR17241580,USA,North America,PRJNA788462
SRR17241581,USA,North America,PRJNA788462
SRR17241582,USA,North America,PRJNA788462
SRR17241583,USA,North America,PRJNA788462
SRR17241584,USA,North America,PRJNA788462
SRR17241585,USA,North America,PRJNA788462
SRR17241586,USA,North America,PRJNA788462
SRR17241587,USA,North America,PRJNA788462
SRR17241588,USA,North America,PRJNA788462
SRR17241589,USA,North America,PRJNA788462
SRR17241590,USA,North America,PRJNA788462
SRR17241591,USA,North America,PRJNA788462
SRR17241592,USA,North America,PRJNA788462
SRR17241593,USA,North America,PRJNA788462
SRR17241594,USA,North America,PRJNA788462
SRR17241595,USA,North America,PRJNA788462
SRR17241596,USA,North America,PRJNA788462
SRR17241597,USA,North America,PRJNA788462
SRR17241598,USA,North America,PRJNA788462
SRR17241599,USA,North America,PRJNA788462
SRR17241600,USA,North America,PRJNA788462
SRR17241601,USA,North America,PRJNA788462
SRR17241602,USA,North America,PRJNA788462
SRR17241603,USA,North America,PRJNA788462
SRR17241604,USA,North America,PRJNA788462
SRR17241605,USA,North America,PRJNA788462
SRR17241606,USA,North America,PRJNA788462
SRR17241607,USA,North America,PRJNA788462
SRR17241608,USA,North America,PRJNA788462
SRR17241609,USA,North America,PRJNA788462
SRR17241610,USA,North America,PRJNA788462
SRR17241611,USA,North America,PRJNA788462
SRR17241612,USA,North America,PRJNA788462
SRR17241613,USA,North America,PRJNA788462
SRR17241614,USA,North America,PRJNA788462
SRR17241615,USA,North America,PRJNA788462
SRR17241616,USA,North America,PRJNA788462
SRR17241617,USA,North America,PRJNA788462
SRR17241618,USA,North America,PRJNA788462
SRR17241619,USA,North America,PRJNA788462
SRR17241620,USA,North America,PRJNA788462
SRR17241621,USA,North America,PRJNA788462
SRR17241622,USA,North America,PRJNA788462
SRR17241623,USA,North America,PRJNA788462
SRR17241624,USA,North America,PRJNA788462
SRR17241625,USA,North America,PRJNA788462
SRR17241626,USA,North America,PRJNA788462
SRR17241627,USA,North America,PRJNA788462
SRR17241628,USA,North America,PRJNA788462
SRR17241629,USA,North America,PRJNA788462
SRR17241630,USA,North America,PRJNA788462
SRR17241631,USA,North America,PRJNA788462
SRR17241632,USA,North America,PRJNA788462
SRR17241633,USA,North America,PRJNA788462
SRR17241634,USA,North America,PRJNA788462
SRR17241635,USA,North America,PRJNA788462
SRR17241636,USA,North America,PRJNA788462
SRR17241637,USA,North America,PRJNA788462
SRR17241638,USA,North America,PRJNA788462
SRR17241639,USA,North America,PRJNA788462
SRR17241640,USA,North America,PRJNA788462
SRR17241641,USA,North America,PRJNA788462
SRR17241642,USA,North America,PRJNA788462
SRR17241643,USA,North America,PRJNA788462
SRR17241644,USA,North America,PRJNA788462
SRR17241645,USA,North America,PRJNA788462
SRR17241646,USA,North America,PRJNA788462
SRR17241647,USA,North America,PRJNA788462
SRR17241649,USA,North America,PRJNA788462
SRR17241651,USA,North America,PRJNA788462
SRR17241652,USA,North America,PRJNA788462
SRR17241654,USA,North America,PRJNA788462
SRR17241655,USA,North America,PRJNA788462
SRR17241656,USA,North America,PRJNA788462
SRR17241657,USA,North America,PRJNA788462
SRR17241658,USA,North America,PRJNA788462
SRR17241659,USA,North America,PRJNA788462
SRR17241660,USA,North America,PRJNA788462
SRR17241661,USA,North America,PRJNA788462
SRR17241662,USA,North America,PRJNA788462
SRR17241663,USA,North America,PRJNA788462
SRR17241664,USA,North America,PRJNA788462
SRR17241665,USA,North America,PRJNA788462
SRR17241666,USA,North America,PRJNA788462
SRR17241667,USA,North America,PRJNA788462
SRR17241668,USA,North America,PRJNA788462
SRR17241669,USA,North America,PRJNA788462
SRR17241670,USA,North America,PRJNA788462
SRR17241672,USA,North America,PRJNA788462
SRR17241677,USA,North America,PRJNA788462
SRR17241680,USA,North America,PRJNA788462
SRR17241681,USA,North America,PRJNA788462
SRR17241685,USA,North America,PRJNA788462
SRR17241686,USA,North America,PRJNA788462
SRR17241688,USA,North America,PRJNA788462
SRR17241692,USA,North America,PRJNA788462
SRR17241693,USA,North America,PRJNA788462
SRR17241694,USA,North America,PRJNA788462
SRR18048901,China,Asia,PRJNA807368
SRR18048902,China,Asia,PRJNA807368
SRR18048903,China,Asia,PRJNA807368
SRR18048904,China,Asia,PRJNA807368
SRR18048905,China,Asia,PRJNA807368
SRR18048906,China,Asia,PRJNA807368
SRR18048907,China,Asia,PRJNA807368
SRR18048908,China,Asia,PRJNA807368
SRR18048909,China,Asia,PRJNA807368
SRR18048910,China,Asia,PRJNA807368
SRR18048911,China,Asia,PRJNA807368
SRR18048912,China,Asia,PRJNA807368
SRR21376885,Canada,North America,PRJNA857725
SRR21376890,Canada,North America,PRJNA857725
SRR2329666,China,Asia,PRJNA293646
SRR2329775,China,Asia,PRJNA293646
SRR5240725,Germany,Europe,PRJNA373834
SRR5240726,Germany,Europe,PRJNA373834
SRR5240727,Germany,Europe,PRJNA373834
SRR5240728,Germany,Europe,PRJNA373834
SRR5240729,Germany,Europe,PRJNA373834
SRR5240730,Germany,Europe,PRJNA373834
SRR5240731,Germany,Europe,PRJNA373834
SRR5240732,Germany,Europe,PRJNA373834
SRR5240734,Germany,Europe,PRJNA373834
SRR5240735,Germany,Europe,PRJNA373834
SRR5240736,Germany,Europe,PRJNA373834
SRR5240737,Germany,Europe,PRJNA373834
SRR5240741,Germany,Europe,PRJNA373834
SRR5240743,Germany,Europe,PRJNA373834
SRR5240744,Germany,Europe,PRJNA373834
SRR5240745,Germany,Europe,PRJNA373834
SRR5240747,Germany,Europe,PRJNA373834
SRR5240748,Germany,Europe,PRJNA373834
SRR5240749,Germany,Europe,PRJNA373834
SRR5240750,Germany,Europe,PRJNA373834
SRR5240751,Germany,Europe,PRJNA373834
SRR5241531,Spain,Europe,PRJNA371649
SRR5241532,Spain,Europe,PRJNA371649
SRR5241533,Spain,Europe,PRJNA371649
SRR5241534,Spain,Europe,PRJNA371649
SRR5241535,Spain,Europe,PRJNA371649
SRR5241536,Spain,Europe,PRJNA371649
SRR5241537,Spain,Europe,PRJNA371649
SRR5241538,Spain,Europe,PRJNA371649
SRR5666654,China,Asia,PRJNA389749
SRR5666656,China,Asia,PRJNA389749
SRR5666657,China,Asia,PRJNA389749
SRR5976180,China,Asia,PRJNA400119
SRR5976181,China,Asia,PRJNA400119
SRR5976182,China,Asia,PRJNA400119
SRR5976183,China,Asia,PRJNA400119
SRR5976184,China,Asia,PRJNA400119
SRR5976185,China,Asia,PRJNA400119
SRR5976186,China,Asia,PRJNA400119
SRR5976187,China,Asia,PRJNA400119
SRR7182025,Austria,Europe,PRJNA471402
SRR7182026,Austria,Europe,PRJNA471402
SRR7182027,Austria,Europe,PRJNA471402
SRR7182028,Austria,Europe,PRJNA471402
SRR7182029,Austria,Europe,PRJNA471402
SRR7182030,Austria,Europe,PRJNA471402
SRR7182031,Austria,Europe,PRJNA471402
SRR7182032,Austria,Europe,PRJNA471402
SRR7182033,Austria,Europe,PRJNA471402
SRR7182034,Austria,Europe,PRJNA471402
SRR7182035,Austria,Europe,PRJNA471402
SRR7182036,Austria,Europe,PRJNA471402
SRR7182037,Austria,Europe,PRJNA471402
SRR7182038,Austria,Europe,PRJNA471402
SRR7182039,Austria,Europe,PRJNA471402
SRR7182040,Austria,Europe,PRJNA471402
SRR7182041,Austria,Europe,PRJNA471402
SRR7182042,Austria,Europe,PRJNA471402
SRR7182043,Austria,Europe,PRJNA471402
SRR7182044,Austria,Europe,PRJNA471402
SRR7182045,Austria,Europe,PRJNA471402
SRR7182046,Austria,Europe,PRJNA471402
SRR7182047,Austria,Europe,PRJNA471402
SRR7182048,Austria,Europe,PRJNA471402
SRR7182049,Austria,Europe,PRJNA471402
SRR7182050,Austria,Europe,PRJNA471402
SRR7182051,Austria,Europe,PRJNA471402
SRR7182052,Austria,Europe,PRJNA471402
SRR7182053,Austria,Europe,PRJNA471402
SRR7182054,Austria,Europe,PRJNA471402
SRR7182058,Austria,Europe,PRJNA471402
SRR7182059,Austria,Europe,PRJNA471402
SRR7182060,Austria,Europe,PRJNA471402
SRR7182061,Austria,Europe,PRJNA471402
SRR7182062,Austria,Europe,PRJNA471402
SRR7182063,Austria,Europe,PRJNA471402
SRR8655112,China,Asia,PRJNA524980
SRR8655113,China,Asia,PRJNA524980
SRR8655114,China,Asia,PRJNA524980
SRR8655115,China,Asia,PRJNA524980
SRR8655116,China,Asia,PRJNA524980
SRR8655117,China,Asia,PRJNA524980
SRR8655118,China,Asia,PRJNA524980
SRR8655119,China,Asia,PRJNA524980
SRR8655120,China,Asia,PRJNA524980
SRR8960076,Australia,Australia,PRJNA526405
SRR8960077,Australia,Australia,PRJNA526405
SRR8960078,Australia,Australia,PRJNA526405
SRR8960079,Australia,Australia,PRJNA526405
SRR8960080,Australia,Australia,PRJNA526405
SRR8960081,Australia,Australia,PRJNA526405
SRR8960082,Australia,Australia,PRJNA526405
SRR8960083,Australia,Australia,PRJNA526405
SRR8960084,Australia,Australia,PRJNA526405
SRR8960085,Australia,Australia,PRJNA526405
SRR8960086,Australia,Australia,PRJNA526405
SRR8960087,Australia,Australia,PRJNA526405
SRR8960088,Australia,Australia,PRJNA526405
SRR8960089,Australia,Australia,PRJNA526405
SRR8960090,Australia,Australia,PRJNA526405
SRR8960091,Australia,Australia,PRJNA526405
SRR8960092,Australia,Australia,PRJNA526405
SRR8960093,Australia,Australia,PRJNA526405
SRR8960094,Australia,Australia,PRJNA526405
SRR8960095,Australia,Australia,PRJNA526405
SRR8960096,Australia,Australia,PRJNA526405
SRR8960097,Australia,Australia,PRJNA526405
SRR8960098,Australia,Australia,PRJNA526405
SRR8960099,Australia,Australia,PRJNA526405
SRR8960100,Australia,Australia,PRJNA526405
SRR8960101,Australia,Australia,PRJNA526405
SRR8960102,Australia,Australia,PRJNA526405
SRR8960103,Australia,Australia,PRJNA526405
SRR8960104,Australia,Australia,PRJNA526405
SRR8960105,Australia,Australia,PRJNA526405
SRR8960106,Australia,Australia,PRJNA526405
SRR8960107,Australia,Australia,PRJNA526405
SRR8960108,Australia,Australia,PRJNA526405
SRR8960109,Australia,Australia,PRJNA526405
SRR8960110,Australia,Australia,PRJNA526405
SRR8960111,Australia,Australia,PRJNA526405
SRR8960112,Australia,Australia,PRJNA526405
SRR8960113,Australia,Australia,PRJNA526405
SRR8960114,Australia,Australia,PRJNA526405
SRR8960115,Australia,Australia,PRJNA526405
SRR8960116,Australia,Australia,PRJNA526405
SRR8960117,Australia,Australia,PRJNA526405
SRR8960118,Australia,Australia,PRJNA526405
SRR8960119,Australia,Australia,PRJNA526405
SRR8960120,Australia,Australia,PRJNA526405
SRR8960121,Australia,Australia,PRJNA526405
SRR8960122,Australia,Australia,PRJNA526405
SRR8960124,Australia,Australia,PRJNA526405
SRR8960125,Australia,Australia,PRJNA526405
SRR8960126,Australia,Australia,PRJNA526405
SRR8960127,Australia,Australia,PRJNA526405
SRR8960128,Australia,Australia,PRJNA526405
SRR8960129,Australia,Australia,PRJNA526405
SRR8960130,Australia,Australia,PRJNA526405
SRR8960131,Australia,Australia,PRJNA526405
SRR8960132,Australia,Australia,PRJNA526405
SRR8960133,Australia,Australia,PRJNA526405
SRR8960134,Australia,Australia,PRJNA526405
SRR8960135,Australia,Australia,PRJNA526405
SRR8960136,Australia,Australia,PRJNA526405
SRR8960137,Australia,Australia,PRJNA526405
SRR8960138,Australia,Australia,PRJNA526405
SRR8960139,Australia,Australia,PRJNA526405
SRR8960140,Australia,Australia,PRJNA526405
SRR8960141,Australia,Australia,PRJNA526405
SRR8960142,Australia,Australia,PRJNA526405
SRR8960143,Australia,Australia,PRJNA526405
SRR8960144,Australia,Australia,PRJNA526405
SRR8960145,Australia,Australia,PRJNA526405
SRR8960146,Australia,Australia,PRJNA526405
SRR8960147,Australia,Australia,PRJNA526405
SRR8960148,Australia,Australia,PRJNA526405
SRR8960149,Australia,Australia,PRJNA526405
SRR8960150,Australia,Australia,PRJNA526405
SRR8960151,Australia,Australia,PRJNA526405
SRR8960152,Australia,Australia,PRJNA526405
SRR8960153,Australia,Australia,PRJNA526405
SRR8960154,Australia,Australia,PRJNA526405
SRR8960155,Australia,Australia,PRJNA526405
SRR8960156,Australia,Australia,PRJNA526405
SRR8960157,Australia,Australia,PRJNA526405
