user_genome	Domain	phylum	class	order	family	genus	species
AtH2023_SRR17241681_MAG08	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR17241681_MAG09	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger variabilis_B
AtH2023_SRR17241681_MAG10	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR17241681_MAG11	Bacteria	Bacillota	Bacilli	RF39	UBA660	UBA3789	UBA3789 sp900543055
AtH2023_SRR17241681_MAG12	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Bariatricus	Bariatricus sp004560705
AtH2023_SRR17241681_MAG13	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	JALFVM01	JALFVM01 sp022787145
AtH2023_SRR17241681_MAG14	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp016293915
AtH2023_SRR17241681_MAG15	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1417	UBA1417 sp003531055
AtH2023_SRR17241681_MAG16	Bacteria	Bacillota_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens
AtH2023_SRR17241681_MAG17	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_SRR17241681_MAG19	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp004561545
AtH2023_SRR17241681_MAG20	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Parafannyhessea	Parafannyhessea umbonata
AtH2023_SRR17241681_MAG21	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-170	CAG-170 sp002404795
AtH2023_SRR17241681_MAG22	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp004558025
AtH2023_SRR17241681_MAG23	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp000433355
AtH2023_SRR17241681_MAG24	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia sp004556345
AtH2023_SRR17241681_MAG25	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella porci
AtH2023_SRR17241681_MAG26	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp002251295
AtH2023_SRR17241681_MAG27	Bacteria	Bacillota	Bacilli	RFN20	CAG-826	Onthovivens	Onthovivens sp016302065
AtH2023_SRR17241681_MAG28	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia suis
AtH2023_SRR17241681_MAG29	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Limisoma	Limisoma sp000437795
AtH2023_SRR17241681_MAG30	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-95	CAG-95 sp017622575
AtH2023_SRR17241681_MAG31	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus_A	Coprococcus_A catus_A
AtH2023_SRR17241686_MAG01	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004556745
AtH2023_SRR17241686_MAG02	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-103	CAG-103 sp900317855
AtH2023_SRR17241686_MAG03	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-95	CAG-95 sp945868485
AtH2023_SRR17241686_MAG04	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	JAFBIX01	JAFBIX01 sp021531895
AtH2023_SRR17241686_MAG05	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces denticolens
AtH2023_SRR17241686_MAG06	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus vaginalis
AtH2023_SRR17241686_MAG07	Bacteria	Bacillota_A	Clostridia	Christensenellales	UBA1242	UMGS687	UMGS687 sp900544595
AtH2023_SRR17241686_MAG08	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA738	UBA738 sp004557735
AtH2023_SRR17241686_MAG09	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	Limiplasma	Limiplasma sp004556545
AtH2023_SRR17241686_MAG10	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	NSJ-51	NSJ-51 sp900549795
AtH2023_SRR17241686_MAG11	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Fimivicinus	Fimivicinus sp900544715
AtH2023_SRR17241686_MAG12	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R coprostanoligenes
AtH2023_SRR17241686_MAG13	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Limivivens	Limivivens sp900066135
AtH2023_SRR17241686_MAG14	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum sp022786605
AtH2023_SRR17241686_MAG15	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes senegalensis
AtH2023_SRR17241686_MAG16	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	Faecousia sp900546415
AtH2023_SRR17241686_MAG17	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	UBA7173	UBA7173 sp004557825
AtH2023_SRR17241686_MAG18	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Oliverpabstia	Oliverpabstia sp004556655
AtH2023_SRR17241686_MAG19	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus porcorum
AtH2023_SRR17241686_MAG20	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004558865
AtH2023_SRR17241686_MAG21	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	Ventricola	
AtH2023_SRR17241686_MAG22	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia gabavorous
AtH2023_SRR17241686_MAG23	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA11774	UBA11774 sp900556645
AtH2023_SRR17241686_MAG25	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gallolyticus
AtH2023_SRR17241686_MAG26	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Zhenpiania	
AtH2023_SRR17241686_MAG27	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	W1P20-047	W1P20-047 sp004555335
AtH2023_SRR17241686_MAG28	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_AP	Clostridium_AP scindens
AtH2023_SRR17241686_MAG29	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
AtH2023_SRR17241686_MAG30	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	JAHHTG01	
AtH2023_SRR17241686_MAG31	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis
AtH2023_SRR17241686_MAG32	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp000435055
AtH2023_SRR17241686_MAG33	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster porci
AtH2023_SRR17241686_MAG34	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	CAG-873 sp001701165
AtH2023_SRR17241686_MAG35	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_F	Treponema_F excrementipullorum
AtH2023_SRR17241686_MAG36	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Fimivivens	Fimivivens sp900113995
AtH2023_SRR17241686_MAG37	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp000435555
AtH2023_SRR17241686_MAG38	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Muricomes	Muricomes faecalis
AtH2023_SRR17241686_MAG39	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	CAG-177 sp003514385
AtH2023_SRR17241686_MAG24	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii
AtH2023_SRR17241689_MAG01	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_AP	Clostridium_AP scindens
AtH2023_SRR17241689_MAG02	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Hornefia	Hornefia butyriciproducens
AtH2023_SRR17241689_MAG03	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	Limiplasma	Limiplasma sp900550955
AtH2023_SRR17241689_MAG04	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-917	HGM11377	HGM11377 sp900755035
AtH2023_SRR17241689_MAG05	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Coprobacillaceae	Sharpea	Sharpea porci
AtH2023_SRR17241689_MAG06	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	SFHK01	SFHK01 sp004556395
AtH2023_SRR17241689_MAG07	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA738	UBA738 sp004557735
AtH2023_SRR17241689_MAG08	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
AtH2023_SRR17241689_MAG09	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	Limiplasma	Limiplasma sp934621505
AtH2023_SRR17241689_MAG10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis
AtH2023_SRR17241689_MAG11	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	UMGS1663	
AtH2023_SRR17241689_MAG12	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_A	Duodenibacillus	Duodenibacillus sp900544335
AtH2023_SRR17241689_MAG13	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	Limiplasma	Limiplasma sp004556545
AtH2023_SRR17241689_MAG14	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp000434975
AtH2023_SRR17241689_MAG15	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	CAG-1024	CAG-1024 sp000432015
AtH2023_SRR17241689_MAG16	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	UBA1436	UBA1436 sp002329395
AtH2023_SRR17241689_MAG17	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-103	CAG-103 sp004556965
AtH2023_SRR17241689_MAG18	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Bariatricus	Bariatricus massiliensis
AtH2023_SRR17241689_MAG19	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Lentihominibacter	Lentihominibacter sp900066305
AtH2023_SRR17241689_MAG20	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	W1P20-047	W1P20-047 sp004555335
AtH2023_SRR17241689_MAG21	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp000431015
AtH2023_SRR17241689_MAG22	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Muricomes	Muricomes faecalis
AtH2023_SRR17241689_MAG23	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gallolyticus
AtH2023_SRR17241689_MAG24	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	CAG-177 sp003514385
AtH2023_SRR17241691_MAG17	Archaea	Thermoproteota	JANJXX01				
AtH2023_SRR17241691_MAG25	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii
AtH2023_SRR17241691_MAG01	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFEL01	SFEL01 sp004557245
AtH2023_SRR17241691_MAG02	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus absiana
AtH2023_SRR17241691_MAG03	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Fimivicinus	Fimivicinus sp900544715
AtH2023_SRR17241691_MAG04	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans
AtH2023_SRR17241691_MAG05	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	CAG-177 sp003514385
AtH2023_SRR17241691_MAG06	Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	Pyramidobacter sp002007215
AtH2023_SRR17241691_MAG07	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp000435055
AtH2023_SRR17241691_MAG08	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis lenta
AtH2023_SRR17241691_MAG09	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	JAFBIX01	JAFBIX01 sp021531895
AtH2023_SRR17241691_MAG10	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus vaginalis
AtH2023_SRR17241691_MAG11	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-917	CAG-349	CAG-349 sp003539515
AtH2023_SRR17241691_MAG12	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Hornefia	Hornefia butyriciproducens
AtH2023_SRR17241691_MAG13	Bacteria	Bacillota_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister succinatiphilus
AtH2023_SRR17241691_MAG14	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Angelakisella	Angelakisella sp004557855
AtH2023_SRR17241691_MAG15	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Fimivivens	Fimivivens sp900113995
AtH2023_SRR17241691_MAG16	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	JAHHTG01	
AtH2023_SRR17241691_MAG18	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp002391315
AtH2023_SRR17241691_MAG19	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_SRR17241691_MAG20	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	SFDP01	SFDP01 sp004558185
AtH2023_SRR17241691_MAG21	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	Limiplasma	Limiplasma sp900550955
AtH2023_SRR17241691_MAG22	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp900556755
AtH2023_SRR17241691_MAG23	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
AtH2023_SRR17241691_MAG24	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola faecicola
AtH2023_SRR17241691_MAG26	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR17241691_MAG27	Bacteria	Bacillota_A	Clostridia	Oscillospirales	QAMX01	QAMX01	QAMX01 sp004555605
AtH2023_SRR17241691_MAG28	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp000431015
AtH2023_SRR17241691_MAG29	Bacteria	Bacillota_A	Clostridia	Christensenellales	UBA1242	UMGS687	UMGS687 sp900544595
AtH2023_SRR17241691_MAG30	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	Eisenbergiella porci
AtH2023_SRR17241691_MAG31	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Muricomes	Muricomes faecalis
AtH2023_SRR17241691_MAG32	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_D	Campylobacter_D coli
AtH2023_SRR17241691_MAG33	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Coprobacillaceae	Sharpea	Sharpea porci
AtH2023_SRR17241691_MAG34	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-103	CAG-103 sp900317855
AtH2023_SRR17241691_MAG35	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus porcorum
AtH2023_SRR17241691_MAG36	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_AP	Clostridium_AP scindens
AtH2023_SRR17241691_MAG37	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	Limiplasma	Limiplasma sp934621505
AtH2023_SRR17241691_MAG38	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp004557655
AtH2023_SRR18048901_MAG01	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900553155
AtH2023_SRR18048901_MAG02	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter vanvlietii
AtH2023_SRR18048901_MAG03	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Baileyella	Baileyella intestinalis
AtH2023_SRR18048901_MAG04	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Oliverpabstia	Oliverpabstia intestinalis
AtH2023_SRR18048901_MAG05	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus
AtH2023_SRR18048901_MAG06	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_SRR18048901_MAG07	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis
AtH2023_SRR18048901_MAG08	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	Lawsonibacter sp000177015
AtH2023_SRR18048901_MAG09	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Bariatricus	Bariatricus sp004560705
AtH2023_SRR18048901_MAG10	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans
AtH2023_SRR18048901_MAG11	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	Frisingicoccus caecimuris
AtH2023_SRR18048901_MAG12	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp900545545
AtH2023_SRR18048901_MAG13	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae		
AtH2023_SRR18048911_MAG01	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1417	UBA1417 sp003531055
AtH2023_SRR18048911_MAG02	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R sp022772725
AtH2023_SRR18048911_MAG03	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp900545545
AtH2023_SRR18048911_MAG04	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004552865
AtH2023_SRR18048911_MAG05	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Oliverpabstia	Oliverpabstia sp004556655
AtH2023_SRR18048911_MAG06	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_SRR18048911_MAG07	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004556065
AtH2023_SRR18048911_MAG08	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter vanvlietii
AtH2023_SRR18048911_MAG09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900548195
AtH2023_SRR18048911_MAG10	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	CAG-269	
AtH2023_SRR18048911_MAG11	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004555245
AtH2023_SRR18048911_MAG12	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900313215
AtH2023_SRR18048911_MAG13	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900547005
AtH2023_SRR18048911_MAG14	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	
AtH2023_SRR18048911_MAG15	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	CAG-269	
AtH2023_SRR18048911_MAG16	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Paratractidigestivibacter	Paratractidigestivibacter faecalis
AtH2023_SRR18048911_MAG17	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004558865
AtH2023_SRR18048911_MAG18	Bacteria	Bacillota_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens
AtH2023_SRR18048911_MAG19	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia suis
AtH2023_SRR18048911_MAG20	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae		
AtH2023_SRR21357591_MAG01	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Egerieousia	Egerieousia sp004561775
AtH2023_SRR21357591_MAG02	Bacteria	Bacillota	Bacilli	RFN20	CAG-288	Enterosoma	Enterosoma sp022774485
AtH2023_SRR21357591_MAG03	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp004558525
AtH2023_SRR21357591_MAG04	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp900317525
AtH2023_SRR21357591_MAG05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_SRR21357591_MAG06	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp016293005
AtH2023_SRR21357591_MAG07	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	UBA4372 sp900766785
AtH2023_SRR21357591_MAG08	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-917	CAG-349	CAG-349 sp003539515
AtH2023_SRR21357591_MAG09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004552115
AtH2023_SRR21357591_MAG10	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-238	CAG-238 sp927797855
AtH2023_SRR21357591_MAG11	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFEL01	SFEL01 sp004557245
AtH2023_SRR21357591_MAG12	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	Fibrobacter sp900142475
AtH2023_SRR21357591_MAG13	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004554455
AtH2023_SRR21357591_MAG14	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Coprobacillaceae	Catenibacterium	Catenibacterium mitsuokai
AtH2023_SRR21357591_MAG15	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFDB01	SFDB01 sp004558825
AtH2023_SRR21357591_MAG16	Bacteria	Bacillota	Bacilli	RFN20	CAG-826	Enteromonas	Enteromonas sp900539595
AtH2023_SRR21357591_MAG17	Bacteria	Bacillota_A	Clostridia	Christensenellales	Borkfalkiaceae	UBA1259	
AtH2023_SRR21357591_MAG18	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella pectinovora
AtH2023_SRR21357591_MAG19	Bacteria	Verrucomicrobiota	Kiritimatiellia	RFP12	UBA1067	RUG572	RUG572 sp900547945
AtH2023_SRR21357591_MAG20	Bacteria	Bacillota_A	Clostridia	Oscillospirales	CAG-272	CAG-841	CAG-841 sp018383975
AtH2023_SRR21357591_MAG21	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D porcinum
AtH2023_SRR21357591_MAG22	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P3	Onthomorpha	Onthomorpha sp004551865
AtH2023_SRR21357591_MAG23	Bacteria	Bacillota	Bacilli	RFN20	CAG-826	Onthovivens	Onthovivens sp016302065
AtH2023_SRR21357591_MAG24	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	Anaerovibrio sp900548165
AtH2023_SRR21357591_MAG25	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp900546445
AtH2023_SRR21357591_MAG26	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR21357591_MAG27	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii
AtH2023_SRR21357591_MAG28	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp000433355
AtH2023_SRR21357591_MAG29	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp022768865
AtH2023_SRR21357591_MAG30	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp000435055
AtH2023_SRR21357591_MAG31	Bacteria	Bacillota	Bacilli	RFN20	CAG-826	Enteromonas	Enteromonas sp004561785
